LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person,Total_crime
E01004089,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.09523809523809523,0.3333333333333333,21
E01004090,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,14
E01004091,0.0,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666,12
E01004092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,5
E01004093,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,10
E01004094,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.4,10
E01004095,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.625,0.0,8
E01004096,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,6
E01004097,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.6666666666666666,9
E01004098,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4
E01004099,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.25,0.07142857142857142,0.07142857142857142,0.17857142857142858,0.2857142857142857,28
E01004100,0.25,0.05,0.05,0.1,0.0,0.0,0.0,0.1,0.15,0.3,20
E01004101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,6
E01004102,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.2857142857142857,21
E01004103,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,12
E01004104,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,7
E01004105,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,13
E01004106,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,6
E01004107,0.125,0.375,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.3125,16
E01004108,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.42857142857142855,0.0,0.19047619047619047,21
E01004109,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.2,0.3,10
E01004110,0.1,0.1,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.0,0.1,0.16666666666666666,0.36666666666666664,30
E01004111,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,14
E01004112,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.2,10
E01004114,0.047619047619047616,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,21
E01004115,0.05,0.05,0.05,0.0,0.05,0.05,0.0,0.1,0.2,0.45,20
E01004116,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,6
E01004117,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,5
E01004118,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.07142857142857142,0.35714285714285715,0.16666666666666666,0.21428571428571427,42
E01004119,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,7
E01004120,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,6
E01004121,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.3181818181818182,0.2727272727272727,0.18181818181818182,22
E01004122,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,9
E01004123,0.14285714285714285,0.08163265306122448,0.0,0.02040816326530612,0.0,0.10204081632653061,0.02040816326530612,0.10204081632653061,0.24489795918367346,0.2857142857142857,49
E01004124,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,6
E01004125,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.5263157894736842,0.21052631578947367,19
E01004126,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,7
E01004127,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.42105263157894735,19
E01004128,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.4117647058823529,17
E01004129,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.17857142857142858,0.21428571428571427,28
E01004130,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.26666666666666666,0.2222222222222222,45
E01004131,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.18181818181818182,11
E01004132,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,7
E01004133,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.6190476190476191,21
E01004134,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.4,0.06666666666666667,15
E01004135,0.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.11764705882352941,0.47058823529411764,0.0,17
E01004136,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.35714285714285715,14
E01004137,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.0,0.02857142857142857,0.05714285714285714,0.42857142857142855,0.11428571428571428,0.22857142857142856,35
E01004138,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,9
E01004139,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,5
E01004140,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565,0.2608695652173913,0.391304347826087,23
E01004141,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464,0.15384615384615385,0.34615384615384615,26
E01004142,0.08582089552238806,0.022388059701492536,0.048507462686567165,0.0037313432835820895,0.011194029850746268,0.041044776119402986,0.029850746268656716,0.43283582089552236,0.048507462686567165,0.27611940298507465,268
E01004143,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6,15
E01004144,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.25,12
E01004145,0.0,0.09090909090909091,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.13636363636363635,0.3181818181818182,0.2727272727272727,22
E01004146,0.125,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.25,0.125,0.3125,16
E01004147,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.42857142857142855,14
E01004148,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.38095238095238093,21
E01004149,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,7
E01004150,0.0625,0.3125,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.4375,16
E01004151,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.38461538461538464,13
E01004152,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.5,22
E01004153,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.2222222222222222,18
E01004154,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5
E01004155,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.10526315789473684,0.15789473684210525,0.3684210526315789,19
E01004156,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.2608695652173913,0.21739130434782608,0.34782608695652173,23
E01004157,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.375,0.125,8
E01004158,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,11
E01004159,0.08,0.08,0.16,0.0,0.0,0.0,0.0,0.08,0.16,0.44,25
E01004160,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.7272727272727273,0.18181818181818182,11
E01004161,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5,0.35714285714285715,14
E01004162,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.2857142857142857,14
E01004163,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,11
E01004164,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.25,0.5,20
E01004165,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.125,0.16666666666666666,0.3333333333333333,24
E01004166,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,14
E01004167,0.14285714285714285,0.14285714285714285,0.0,0.04081632653061224,0.0,0.061224489795918366,0.0,0.1836734693877551,0.22448979591836735,0.20408163265306123,49
E01004168,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.26666666666666666,15
E01004169,0.2,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,15
E01004170,0.05128205128205128,0.07692307692307693,0.0,0.0,0.0,0.0,0.05128205128205128,0.38461538461538464,0.1282051282051282,0.3076923076923077,39
E01004171,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,6
E01004172,0.20588235294117646,0.14705882352941177,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.17647058823529413,0.38235294117647056,34
E01004173,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,18
E01004174,0.1,0.2,0.05,0.0,0.0,0.2,0.0,0.1,0.2,0.15,20
E01004175,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,9
E01004176,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.375,0.16666666666666666,24
E01004177,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.1724137931034483,0.4827586206896552,29
E01004178,0.05714285714285714,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.0,0.07142857142857142,0.05714285714285714,0.35714285714285715,0.07142857142857142,0.2714285714285714,70
E01004179,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.46153846153846156,0.23076923076923078,13
E01004180,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.45454545454545453,0.2727272727272727,11
E01004181,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,11
E01004182,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.21428571428571427,14
E01004183,0.13043478260869565,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.043478260869565216,0.5217391304347826,0.0,0.17391304347826086,23
E01004184,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,11
E01004185,0.04,0.12,0.0,0.0,0.0,0.08,0.0,0.04,0.28,0.44,25
E01004186,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2777777777777778,0.3333333333333333,18
E01004187,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,14
E01004188,0.03571428571428571,0.14285714285714285,0.0,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.21428571428571427,0.2857142857142857,0.14285714285714285,28
E01004189,0.125,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.125,0.3125,0.25,16
E01004190,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,6
E01004191,0.1875,0.0625,0.0,0.0,0.0625,0.0,0.0,0.125,0.1875,0.375,16
E01004192,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.75,12
E01004193,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.1,0.25,0.5,20
E01004194,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.6363636363636364,11
E01004195,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.3,10
E01004196,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3
E01004197,0.05063291139240506,0.11392405063291139,0.11392405063291139,0.0,0.0,0.0379746835443038,0.0759493670886076,0.3670886075949367,0.10126582278481013,0.13924050632911392,79
E01004198,0.04878048780487805,0.17073170731707318,0.1951219512195122,0.024390243902439025,0.04878048780487805,0.12195121951219512,0.04878048780487805,0.14634146341463414,0.04878048780487805,0.14634146341463414,41
E01004199,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.25,24
E01004200,0.07692307692307693,0.11538461538461539,0.34615384615384615,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.11538461538461539,26
E01004201,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.2631578947368421,19
E01004202,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.4722222222222222,0.16666666666666666,0.19444444444444445,36
E01004203,0.028985507246376812,0.028985507246376812,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.2463768115942029,0.11594202898550725,0.2318840579710145,69
E01004204,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.2777777777777778,18
E01004205,0.047619047619047616,0.11904761904761904,0.21428571428571427,0.023809523809523808,0.0,0.11904761904761904,0.023809523809523808,0.16666666666666666,0.047619047619047616,0.23809523809523808,42
E01004206,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.0,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.19047619047619047,21
E01004207,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.3333333333333333,0.2916666666666667,0.25,24
E01004208,0.04929577464788732,0.09859154929577464,0.13380281690140844,0.02112676056338028,0.007042253521126761,0.09859154929577464,0.007042253521126761,0.3380281690140845,0.06338028169014084,0.18309859154929578,142
E01004209,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.3157894736842105,19
E01004211,0.013888888888888888,0.041666666666666664,0.1111111111111111,0.05555555555555555,0.013888888888888888,0.1111111111111111,0.09722222222222222,0.2777777777777778,0.09722222222222222,0.18055555555555555,72
E01004212,0.10416666666666667,0.10416666666666667,0.14583333333333334,0.0,0.0,0.041666666666666664,0.020833333333333332,0.2708333333333333,0.10416666666666667,0.20833333333333334,48
E01004214,0.14285714285714285,0.21428571428571427,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.21428571428571427,0.21428571428571427,14
E01004215,0.07692307692307693,0.13186813186813187,0.054945054945054944,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.3076923076923077,0.10989010989010989,0.23076923076923078,91
E01004216,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715,0.21428571428571427,0.14285714285714285,14
E01004217,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.0,0.3181818181818182,22
E01004218,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.21428571428571427,14
E01004219,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.02631578947368421,0.0,0.02631578947368421,0.05263157894736842,0.13157894736842105,0.2894736842105263,0.18421052631578946,38
E01004221,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.05555555555555555,0.0,0.0,0.08333333333333333,0.1388888888888889,0.16666666666666666,0.3055555555555556,36
E01004222,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.02040816326530612,0.0,0.08163265306122448,0.061224489795918366,0.10204081632653061,0.08163265306122448,0.3877551020408163,49
E01004223,0.16216216216216217,0.24324324324324326,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.21621621621621623,0.2972972972972973,37
E01004224,0.038461538461538464,0.15384615384615385,0.09615384615384616,0.019230769230769232,0.0,0.057692307692307696,0.11538461538461539,0.2692307692307692,0.17307692307692307,0.07692307692307693,52
E01004225,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.2,0.16666666666666666,0.13333333333333333,30
E01004226,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.01818181818181818,0.12727272727272726,0.05454545454545454,0.3090909090909091,0.10909090909090909,0.2,55
E01004228,0.06896551724137931,0.20689655172413793,0.034482758620689655,0.0,0.0,0.13793103448275862,0.034482758620689655,0.13793103448275862,0.13793103448275862,0.2413793103448276,29
E01004229,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.30434782608695654,0.30434782608695654,23
E01004230,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.0,0.0,0.05714285714285714,0.3142857142857143,0.11428571428571428,0.11428571428571428,0.2,35
E01004231,0.06666666666666667,0.11666666666666667,0.0,0.0,0.0,0.05,0.016666666666666666,0.3333333333333333,0.08333333333333333,0.3333333333333333,60
E01004232,0.03636363636363636,0.01818181818181818,0.10909090909090909,0.0,0.01818181818181818,0.09090909090909091,0.16363636363636364,0.38181818181818183,0.07272727272727272,0.10909090909090909,55
E01004233,0.07692307692307693,0.19230769230769232,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.3076923076923077,0.11538461538461539,0.15384615384615385,26
E01004234,0.03508771929824561,0.08771929824561403,0.08771929824561403,0.0,0.0,0.07017543859649122,0.14035087719298245,0.24561403508771928,0.15789473684210525,0.17543859649122806,57
E01004235,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,13
E01004236,0.09375,0.0625,0.03125,0.0,0.0,0.03125,0.03125,0.125,0.34375,0.28125,32
E01004237,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.1935483870967742,0.1935483870967742,31
E01004238,0.11538461538461539,0.07692307692307693,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.20512820512820512,0.21794871794871795,0.3076923076923077,78
E01004239,0.12,0.0,0.16,0.04,0.0,0.08,0.0,0.0,0.4,0.2,25
E01004240,0.03333333333333333,0.2,0.1,0.03333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.23333333333333334,30
E01004241,0.03125,0.15625,0.0625,0.0,0.0,0.0,0.03125,0.0625,0.40625,0.25,32
E01004242,0.10714285714285714,0.2261904761904762,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904,0.07142857142857142,0.08333333333333333,0.25,0.2261904761904762,84
E01004243,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.0,0.08695652173913043,0.43478260869565216,0.21739130434782608,23
E01004244,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.0,0.14634146341463414,0.04878048780487805,0.04878048780487805,0.3170731707317073,0.3170731707317073,41
E01004245,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.023809523809523808,0.0,0.047619047619047616,0.0,0.14285714285714285,0.35714285714285715,0.16666666666666666,42
E01004246,0.06976744186046512,0.18604651162790697,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.06976744186046512,0.32558139534883723,0.23255813953488372,43
E01004247,0.07407407407407407,0.037037037037037035,0.09259259259259259,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.09259259259259259,0.18518518518518517,0.1111111111111111,0.3148148148148148,54
E01004248,0.07317073170731707,0.0975609756097561,0.07317073170731707,0.0,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.34146341463414637,0.17073170731707318,41
E01004249,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.0,0.0,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.37142857142857144,0.22857142857142856,35
E01004250,0.09302325581395349,0.18604651162790697,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.20930232558139536,0.3023255813953488,43
E01004251,0.09375,0.03125,0.0625,0.03125,0.03125,0.03125,0.0625,0.1875,0.25,0.21875,32
E01004252,0.09302325581395349,0.11627906976744186,0.06976744186046512,0.0,0.0,0.046511627906976744,0.023255813953488372,0.11627906976744186,0.16279069767441862,0.37209302325581395,43
E01004253,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0,0.0,0.058823529411764705,0.35294117647058826,0.2647058823529412,34
E01004254,0.08,0.18,0.02,0.02,0.0,0.0,0.18,0.14,0.24,0.14,50
E01004255,0.0,0.17857142857142858,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,28
E01004256,0.0,0.06896551724137931,0.1724137931034483,0.0,0.0,0.034482758620689655,0.06896551724137931,0.2413793103448276,0.20689655172413793,0.20689655172413793,29
E01004257,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.5,0.2916666666666667,24
E01004258,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,0.2222222222222222,18
E01004259,0.11666666666666667,0.06666666666666667,0.21666666666666667,0.0,0.0,0.18333333333333332,0.0,0.2,0.016666666666666666,0.2,60
E01004260,0.08108108108108109,0.16216216216216217,0.0,0.05405405405405406,0.0,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.35135135135135137,0.1891891891891892,37
E01004261,0.028985507246376812,0.043478260869565216,0.07246376811594203,0.0,0.0,0.028985507246376812,0.014492753623188406,0.463768115942029,0.014492753623188406,0.3333333333333333,69
E01004262,0.0,0.11428571428571428,0.05714285714285714,0.0,0.0,0.02857142857142857,0.02857142857142857,0.4,0.0,0.37142857142857144,35
E01004263,0.0625,0.1875,0.125,0.0625,0.0,0.0625,0.0,0.0625,0.1875,0.25,16
E01004264,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.25,0.3333333333333333,24
E01004266,0.0625,0.1875,0.0,0.0,0.0,0.0625,0.125,0.125,0.3125,0.125,16
E01004267,0.125,0.140625,0.0625,0.0,0.015625,0.03125,0.03125,0.078125,0.203125,0.3125,64
E01004268,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.03333333333333333,0.1,0.2,0.1,0.3333333333333333,30
E01004269,0.06349206349206349,0.19047619047619047,0.1111111111111111,0.015873015873015872,0.0,0.015873015873015872,0.07936507936507936,0.25396825396825395,0.06349206349206349,0.20634920634920634,63
E01004270,0.01694915254237288,0.03389830508474576,0.13559322033898305,0.0,0.01694915254237288,0.05084745762711865,0.1864406779661017,0.288135593220339,0.0847457627118644,0.1864406779661017,59
E01004271,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.13043478260869565,0.30434782608695654,0.391304347826087,23
E01004272,0.0,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.32432432432432434,0.2972972972972973,37
E01004273,0.08571428571428572,0.0,0.17142857142857143,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.08571428571428572,0.2571428571428571,0.2857142857142857,35
E01004274,0.375,0.0625,0.0,0.0625,0.0,0.125,0.0,0.0625,0.0,0.3125,16
E01004275,0.08695652173913043,0.21739130434782608,0.0,0.08695652173913043,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.34782608695652173,23
E01004276,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.0,0.25,12
E01004277,0.07865168539325842,0.06741573033707865,0.033707865168539325,0.011235955056179775,0.0,0.011235955056179775,0.02247191011235955,0.5393258426966292,0.06741573033707865,0.16853932584269662,89
E01004280,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.47058823529411764,17
E01004281,0.0,0.0,0.2,0.1,0.0,0.3,0.1,0.1,0.1,0.1,10
E01004283,0.08695652173913043,0.30434782608695654,0.043478260869565216,0.0,0.08695652173913043,0.0,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.17391304347826086,23
E01004284,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.0,0.0,0.0,0.13513513513513514,0.16216216216216217,0.05405405405405406,0.4594594594594595,37
E01004285,0.09090909090909091,0.0,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.4090909090909091,44
E01004286,0.08888888888888889,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.15555555555555556,0.26666666666666666,0.28888888888888886,45
